val_loss,val_accuracy,loss,accuracy
1.124901533126831,0.3376712203025818,0.3628728072231531,0.8551676869392395
1.6974375247955322,0.7578017711639404,0.2132318691892808,0.9202566742897034
1.1136394739151,0.8164491653442383,0.11031595469924792,0.9605976343154907
0.18164809048175812,0.8614354133605957,0.09057358204374714,0.9679635167121887
0.3550402820110321,0.8990384340286255,0.07783352248863085,0.9719612002372742
1.1920506954193115,0.7795930504798889,0.10582105949442168,0.9626139402389526
0.7590083479881287,0.7442238330841064,0.08713469203031184,0.9691024422645569
